panel,seed,step,RMSE,p
tanh,7,307,0.2814924418926239,2
tanh,7,308,0.2814924418926239,2
tanh,7,309,0.2814924120903015,2
tanh,7,310,0.28149235248565674,2
tanh,7,311,0.28149235248565674,2
tanh,7,312,0.28149229288101196,2
tanh,7,313,0.2814922630786896,2
tanh,7,314,0.2814922332763672,2
tanh,7,315,0.2814922332763672,2
tanh,7,316,0.2814922034740448,2
tanh,7,317,0.2814921736717224,2
tanh,7,318,0.2814921438694,2
tanh,7,319,0.28149211406707764,2
tanh,7,320,0.28149211406707764,2
tanh,7,321,0.28149208426475525,2
tanh,7,322,0.2814920246601105,2
tanh,7,323,0.2814920246601105,2
tanh,7,324,0.2814919948577881,2
tanh,7,325,0.2814919650554657,2
tanh,7,326,0.2814919352531433,2
tanh,7,327,0.2814919352531433,2
tanh,7,328,0.2814919054508209,2
tanh,7,329,0.2814919054508209,2
tanh,7,330,0.28149187564849854,2
tanh,7,331,0.28149184584617615,2
tanh,7,332,0.28149184584617615,2
tanh,7,333,0.28149181604385376,3
tanh,7,334,0.28149178624153137,3
tanh,7,335,0.21260419487953186,3
tanh,7,336,0.21090716123580933,3
tanh,7,337,0.20896492898464203,3
tanh,7,338,0.20687735080718994,3
tanh,7,339,0.20471028983592987,3
tanh,7,340,0.20207171142101288,3
tanh,7,341,0.19969597458839417,3
tanh,7,342,0.19733081758022308,3
tanh,7,343,0.19499395787715912,3
tanh,7,344,0.19269591569900513,3
tanh,7,345,0.18962600827217102,3
tanh,7,346,0.18717209994792938,3
tanh,7,347,0.1847788393497467,3
tanh,7,348,0.18245382606983185,3
tanh,7,349,0.1802002340555191,3
tanh,7,350,0.17716501653194427,3
tanh,7,351,0.1748167872428894,3
tanh,7,352,0.17255312204360962,3
tanh,7,353,0.1703786849975586,3
tanh,7,354,0.1682945191860199,3
tanh,7,355,0.16557298600673676,3
tanh,7,356,0.16346439719200134,3
tanh,7,357,0.1614515483379364,3
tanh,7,358,0.15953697264194489,3
tanh,7,359,0.1577204465866089,3
tanh,7,360,0.15540623664855957,3
tanh,7,361,0.15361498296260834,3
tanh,7,362,0.15192195773124695,3
tanh,7,363,0.1503274291753769,3
tanh,7,364,0.1488298922777176,3
tanh,7,365,0.146940678358078,3
tanh,7,366,0.14549218118190765,3
tanh,7,367,0.14413483440876007,3
tanh,7,368,0.1428670734167099,3
tanh,7,369,0.14168599247932434,3
tanh,7,370,0.1401883214712143,3
tanh,7,371,0.13905678689479828,3
tanh,7,372,0.13800233602523804,3
tanh,7,373,0.13702212274074554,3
tanh,7,374,0.13611268997192383,3
tanh,7,375,0.13495047390460968,3
tanh,7,376,0.13408124446868896,3
tanh,7,377,0.13327184319496155,3
tanh,7,378,0.13251902163028717,3
tanh,7,379,0.13181911408901215,3
tanh,7,380,0.13092713057994843,3
tanh,7,381,0.13025562465190887,3
tanh,7,382,0.12962721288204193,3
tanh,7,383,0.12903910875320435,3
tanh,7,384,0.1284884214401245,3
tanh,7,385,0.1277993768453598,3
tanh,7,386,0.12726840376853943,3
tanh,7,387,0.12676797807216644,3
tanh,7,388,0.1262962967157364,3
tanh,7,389,0.12585151195526123,3
tanh,7,390,0.12531153857707977,3
tanh,7,391,0.12488308548927307,3
tanh,7,392,0.12447746843099594,3
tanh,7,393,0.12409362941980362,3
tanh,7,394,0.12373048812150955,3
tanh,7,395,0.12330400198698044,3
tanh,7,396,0.12295673787593842,3
tanh,7,397,0.12262765318155289,3
tanh,7,398,0.12231603264808655,3
tanh,7,399,0.1220211312174797,3
tanh,7,400,0.12168442457914352,3
tanh,7,401,0.12140489369630814,3
tanh,7,402,0.1211400181055069,3
tanh,7,403,0.12088921666145325,3
tanh,7,404,0.12065179646015167,3
tanh,7,405,0.12038598954677582,3
tanh,7,406,0.1201619803905487,3
tanh,7,407,0.11994946748018265,3
tanh,7,408,0.11974792182445526,3
tanh,7,409,0.11955675482749939,3
tanh,7,410,0.11934544146060944,3
tanh,7,411,0.11916501820087433,3
tanh,7,412,0.1189933717250824,3
tanh,7,413,0.11883009970188141,3
tanh,7,414,0.11867473274469376,3
tanh,7,415,0.11850465089082718,3
tanh,7,416,0.1183575987815857,3
tanh,7,417,0.11821722984313965,3
tanh,7,418,0.11808323115110397,3
tanh,7,419,0.11795524507761002,3
tanh,7,420,0.11781646311283112,3
tanh,7,421,0.1176949292421341,3
tanh,7,422,0.11757850646972656,3
tanh,7,423,0.11746694147586823,3
tanh,7,424,0.11735997349023819,3
tanh,7,425,0.11724512279033661,3
tanh,7,426,0.1171431839466095,3
tanh,7,427,0.11704516410827637,3
tanh,7,428,0.1169508546590805,3
tanh,7,429,0.1168600469827652,3
tanh,7,430,0.11676346510648727,3
tanh,7,431,0.11667657643556595,3
tanh,7,432,0.1165926605463028,3
tanh,7,433,0.11651159822940826,3
tanh,7,434,0.11643321067094803,3
tanh,7,435,0.11635056883096695,3
tanh,7,436,0.11627522110939026,3
tanh,7,437,0.11620216071605682,3
tanh,7,438,0.11613128334283829,3
tanh,7,439,0.11606248468160629,3
tanh,7,440,0.11599056422710419,3
tanh,7,441,0.1159241795539856,3
tanh,7,442,0.11585956066846848,3
tanh,7,443,0.11579667031764984,3
tanh,7,444,0.11573540419340134,3
tanh,7,445,0.11567186564207077,3
tanh,7,446,0.11561254411935806,3
tanh,7,447,0.11555465310811996,3
tanh,7,448,0.1154981181025505,3
tanh,7,449,0.1154429018497467,3
tanh,7,450,0.11538602411746979,3
tanh,7,451,0.11533243954181671,3
tanh,7,452,0.11528000235557556,3
tanh,7,453,0.11522866040468216,3
tanh,7,454,0.11517839133739471,3
tanh,7,455,0.11512694507837296,3
tanh,7,456,0.11507806926965714,3
tanh,7,457,0.11503014713525772,3
tanh,7,458,0.11498313397169113,3
tanh,7,459,0.11493700742721558,3
tanh,7,460,0.11489005386829376,3
tanh,7,461,0.11484511196613312,3
tanh,7,462,0.11480097472667694,3
tanh,7,463,0.11475761979818344,3
tanh,7,464,0.11471500247716904,3
tanh,7,465,0.11467178910970688,3
tanh,7,466,0.11463022232055664,3
tanh,7,467,0.11458931863307953,3
tanh,7,468,0.11454907059669495,3
tanh,7,469,0.1145094633102417,3
tanh,7,470,0.11446943134069443,3
tanh,7,471,0.1144307479262352,3
tanh,7,472,0.11439262330532074,3
tanh,7,473,0.11435505747795105,3
tanh,7,474,0.11431805044412613,3
tanh,7,475,0.11428076028823853,3
tanh,7,476,0.11424456536769867,3
tanh,7,477,0.11420885473489761,3
tanh,7,478,0.11417362093925476,3
tanh,7,479,0.11413887143135071,3
tanh,7,480,0.11410392075777054,3
tanh,7,481,0.11406988650560379,3
tanh,7,482,0.11403627693653107,3
tanh,7,483,0.11400310695171356,3
tanh,7,484,0.1139703243970871,3
tanh,7,485,0.11393741518259048,3
tanh,7,486,0.11390528082847595,3
tanh,7,487,0.11387350410223007,3
tanh,7,488,0.11384210735559464,3
tanh,7,489,0.11381106823682785,3
tanh,7,490,0.1137799546122551,3
tanh,7,491,0.11374946683645248,3
tanh,7,492,0.11371932923793793,3
tanh,7,493,0.11368950456380844,3
tanh,7,494,0.11365998536348343,3
tanh,7,495,0.11363045126199722,3
tanh,7,496,0.1136014387011528,3
tanh,7,497,0.11357273906469345,3
tanh,7,498,0.11354431509971619,3
tanh,7,499,0.1135161742568016,3
tanh,7,500,0.11237349361181259,4
tanh,7,501,0.11230187863111496,4
tanh,7,502,0.11222074925899506,4
tanh,7,503,0.11213652789592743,4
tanh,7,504,0.11205397546291351,4
tanh,7,505,0.11193039268255234,4
tanh,7,506,0.11183881759643555,4
tanh,7,507,0.1117536649107933,4
tanh,7,508,0.11167523264884949,4
tanh,7,509,0.11160311102867126,4
tanh,7,510,0.11144135147333145,4
tanh,7,511,0.11135350167751312,4
tanh,7,512,0.11127197742462158,4
tanh,7,513,0.11119669675827026,4
tanh,7,514,0.11112736910581589,4
tanh,7,515,0.11097942292690277,4
tanh,7,516,0.11089728772640228,4
tanh,7,517,0.11082065105438232,4
tanh,7,518,0.11074952781200409,4
tanh,7,519,0.11068376898765564,4
tanh,7,520,0.11055256426334381,4
tanh,7,521,0.11047710478305817,4
tanh,7,522,0.11040719598531723,4
tanh,7,523,0.11034292727708817,4
tanh,7,524,0.1102839931845665,4
tanh,7,525,0.11016885191202164,4
tanh,7,526,0.11010228842496872,4
tanh,7,527,0.11004048585891724,4
tanh,7,528,0.10998325794935226,4
tanh,7,529,0.10993026942014694,4
tanh,7,530,0.109829381108284,4
tanh,7,531,0.1097695380449295,4
tanh,7,532,0.10971365123987198,4
tanh,7,533,0.10966165363788605,4
tanh,7,534,0.10961338132619858,4
tanh,7,535,0.10952476412057877,4
tanh,7,536,0.10947085171937943,4
tanh,7,537,0.10942036658525467,4
tanh,7,538,0.10937326401472092,4
tanh,7,539,0.10932937264442444,4
tanh,7,540,0.10925070196390152,4
tanh,7,541,0.10920190811157227,4
tanh,7,542,0.1091560497879982,4
tanh,7,543,0.10911305248737335,4
tanh,7,544,0.10907267034053802,4
tanh,7,545,0.10900281369686127,4
tanh,7,546,0.10895832628011703,4
tanh,7,547,0.10891623049974442,4
tanh,7,548,0.10887644439935684,4
tanh,7,549,0.10883879661560059,4
tanh,7,550,0.10877744108438492,4
tanh,7,551,0.10873660445213318,4
tanh,7,552,0.10869774967432022,4
tanh,7,553,0.10866081714630127,4
tanh,7,554,0.10862571001052856,4
tanh,7,555,0.1085715964436531,4
tanh,7,556,0.10853400081396103,4
tanh,7,557,0.10849806666374207,4
tanh,7,558,0.10846377164125443,4
tanh,7,559,0.10843102633953094,4
tanh,7,560,0.10838225483894348,4
tanh,7,561,0.10834739357233047,4
tanh,7,562,0.10831395536661148,4
tanh,7,563,0.10828197002410889,4
tanh,7,564,0.10825129598379135,4
tanh,7,565,0.1082068607211113,4
tanh,7,566,0.1081744134426117,4
tanh,7,567,0.10814317315816879,4
tanh,7,568,0.10811319947242737,4
tanh,7,569,0.10808432102203369,4
tanh,7,570,0.10804374516010284,4
tanh,7,571,0.10801336914300919,4
tanh,7,572,0.10798405110836029,4
tanh,7,573,0.10795579105615616,4
tanh,7,574,0.10792849957942963,4
tanh,7,575,0.10789124667644501,4
tanh,7,576,0.107862688601017,4
tanh,7,577,0.10783505439758301,4
tanh,7,578,0.10780832171440125,4
tanh,7,579,0.10778243094682693,4
tanh,7,580,0.10774804651737213,4
tanh,7,581,0.10772109776735306,4
tanh,7,582,0.10769494622945786,4
tanh,7,583,0.10766956955194473,4
tanh,7,584,0.1076449304819107,4
tanh,7,585,0.10761300474405289,4
tanh,7,586,0.10758747160434723,4
tanh,7,587,0.10756264626979828,4
tanh,7,588,0.10753848403692245,4
tanh,7,589,0.10751498490571976,4
tanh,7,590,0.10748521238565445,4
tanh,7,591,0.10746095329523087,4
tanh,7,592,0.10743729025125504,4
tanh,7,593,0.10741423070430756,4
tanh,7,594,0.10739176720380783,4
tanh,7,595,0.10736384987831116,4
tanh,7,596,0.1073407307267189,4
tanh,7,597,0.10731814056634903,4
tanh,7,598,0.10729608684778214,4
tanh,7,599,0.10727454721927643,4
tanh,7,600,0.10724827647209167,4
tanh,7,601,0.1072261855006218,4
tanh,7,602,0.10720457136631012,4
tanh,7,603,0.10718341171741486,4
tanh,7,604,0.107162706553936,4
tanh,7,605,0.10713790357112885,4
tanh,7,606,0.10711674392223358,4
tanh,7,607,0.10709601640701294,4
tanh,7,608,0.10707567632198334,4
tanh,7,609,0.10705573856830597,4
tanh,7,610,0.10703228414058685,4
tanh,7,611,0.10701197385787964,4
tanh,7,612,0.10699203610420227,4
tanh,7,613,0.10697244852781296,4
tanh,7,614,0.10695323348045349,4
tanh,7,615,0.1069309338927269,4
tanh,7,616,0.10691141337156296,4
tanh,7,617,0.10689219832420349,4
tanh,7,618,0.10687332600355148,4
tanh,7,619,0.10685477405786514,4
tanh,7,620,0.10683351755142212,4
tanh,7,621,0.10681469738483429,4
tanh,7,622,0.10679618269205093,4
tanh,7,623,0.10677795112133026,4
tanh,7,624,0.10676000267267227,4
tanh,7,625,0.10673969984054565,4
tanh,7,626,0.10672155022621155,4
tanh,7,627,0.10670364648103714,4
tanh,7,628,0.10668601840734482,4
tanh,7,629,0.10666865110397339,4
tanh,7,630,0.10664920508861542,4
tanh,7,631,0.10663165152072906,4
tanh,7,632,0.10661434382200241,4
tanh,7,633,0.10659727454185486,4
tanh,7,634,0.10658042877912521,4
tanh,7,635,0.10656177997589111,4
tanh,7,636,0.10654479265213013,4
tanh,7,637,0.10652802884578705,4
tanh,7,638,0.10651148110628128,4
tanh,7,639,0.10649514198303223,4
tanh,7,640,0.10647720843553543,4
tanh,7,641,0.10646074265241623,4
tanh,7,642,0.10644450038671494,4
tanh,7,643,0.10642843693494797,4
tanh,7,644,0.10641255974769592,4
tanh,7,645,0.10639528185129166,4
tanh,7,646,0.10637931525707245,4
tanh,7,647,0.10636352747678757,4
tanh,7,648,0.1063479334115982,4
tanh,7,649,0.10633248835802078,4
tanh,7,650,0.10631582885980606,4
tanh,7,651,0.10630033165216446,4
tanh,7,652,0.1062849909067154,4
tanh,7,653,0.10626982152462006,4
tanh,7,654,0.10625480115413666,4
tanh,7,655,0.10623869299888611,4
tanh,7,656,0.10622362792491913,4
tanh,7,657,0.10620870441198349,4
tanh,7,658,0.10619394481182098,4
tanh,7,659,0.10617931187152863,4
tanh,7,660,0.10616372525691986,4
tanh,7,661,0.10614906996488571,4
tanh,7,662,0.10613454878330231,4
tanh,7,663,0.10612016171216965,4
tanh,7,664,0.10610592365264893,4
tanh,7,665,0.10609079897403717,4
tanh,7,666,0.10607651621103287,4
tanh,7,667,0.1060623824596405,5
tanh,7,668,0.1060483530163765,5
tanh,7,669,0.10603445768356323,5
tanh,7,670,0.09473396837711334,5
tanh,7,671,0.09447741508483887,5
tanh,7,672,0.09415167570114136,5
tanh,7,673,0.09378564357757568,5
tanh,7,674,0.09340254962444305,5
tanh,7,675,0.09290928393602371,5
tanh,7,676,0.09248773753643036,5
tanh,7,677,0.09208419919013977,5
tanh,7,678,0.09170421212911606,5
tanh,7,679,0.09134918451309204,5
tanh,7,680,0.090752512216568,5
tanh,7,681,0.0903664082288742,5
tanh,7,682,0.09000644832849503,5
tanh,7,683,0.08967278152704239,5
tanh,7,684,0.08936416357755661,5
tanh,7,685,0.08883572369813919,5
tanh,7,686,0.08851142227649689,5
tanh,7,687,0.08821273595094681,5
tanh,7,688,0.0879383534193039,5
tanh,7,689,0.08768617361783981,5
tanh,7,690,0.08728908002376556,5
tanh,7,691,0.08703486621379852,5
tanh,7,692,0.08680082857608795,5
tanh,7,693,0.08658593893051147,5
tanh,7,694,0.08638884127140045,5
tanh,7,695,0.08609917759895325,5
tanh,7,696,0.08590496331453323,5
tanh,7,697,0.08572600781917572,5
tanh,7,698,0.08556164056062698,5
tanh,7,699,0.08541098982095718,5
tanh,7,700,0.0851963609457016,5
tanh,7,701,0.08505012094974518,5
tanh,7,702,0.08491595089435577,5
tanh,7,703,0.08479319512844086,5
tanh,7,704,0.08468099683523178,5
tanh,7,705,0.08452373743057251,5
tanh,7,706,0.08441568911075592,5
tanh,7,707,0.08431637287139893,5
tanh,7,708,0.08422505110502243,5
tanh,7,709,0.08414096385240555,5
tanh,7,710,0.08402594923973083,5
tanh,7,711,0.08394450694322586,5
tanh,7,712,0.08386876434087753,5
tanh,7,713,0.08379827439785004,5
tanh,7,714,0.08373251557350159,5
tanh,7,715,0.0836460217833519,5
tanh,7,716,0.08358187228441238,5
tanh,7,717,0.08352146297693253,5
tanh,7,718,0.08346449583768845,5
tanh,7,719,0.08341066539287567,5
tanh,7,720,0.08334296196699142,5
tanh,7,721,0.0832902193069458,5
tanh,7,722,0.08324003964662552,5
tanh,7,723,0.08319222182035446,5
tanh,7,724,0.0831465944647789,5
tanh,7,725,0.08309119939804077,5
tanh,7,726,0.08304619044065475,5
tanh,7,727,0.0830029770731926,5
tanh,7,728,0.08296142518520355,5
tanh,7,729,0.08292146772146225,5
tanh,7,730,0.08287416398525238,5
tanh,7,731,0.08283458650112152,5
tanh,7,732,0.08279634267091751,5
tanh,7,733,0.08275938034057617,5
tanh,7,734,0.08272362500429153,5
tanh,7,735,0.08268191665410995,5
tanh,7,736,0.08264631778001785,5
tanh,7,737,0.08261173963546753,5
tanh,7,738,0.0825781375169754,5
tanh,7,739,0.0825454592704773,5
tanh,7,740,0.08250772207975388,5
tanh,7,741,0.08247502148151398,5
tanh,7,742,0.08244310319423676,5
tanh,7,743,0.08241197466850281,5
tanh,7,744,0.08238159120082855,5
tanh,7,745,0.08234675228595734,5
tanh,7,746,0.08231624215841293,5
tanh,7,747,0.08228639513254166,5
tanh,7,748,0.08225719630718231,5
tanh,7,749,0.0822286531329155,5
tanh,7,750,0.082195945084095,5
tanh,7,751,0.08216716349124908,5
tanh,7,752,0.08213894814252853,5
tanh,7,753,0.08211128413677216,5
tanh,7,754,0.08208420127630234,5
tanh,7,755,0.08205310255289078,5
tanh,7,756,0.0820256769657135,5
tanh,7,757,0.08199875801801682,5
tanh,7,758,0.08197233080863953,5
tanh,7,759,0.08194640278816223,5
tanh,7,760,0.08191654086112976,5
tanh,7,761,0.08189022541046143,5
tanh,7,762,0.08186433464288712,5
tanh,7,763,0.08183889836072922,5
tanh,7,764,0.08181390166282654,5
tanh,7,765,0.08178507536649704,5
tanh,7,766,0.08175962418317795,5
tanh,7,767,0.08173457533121109,5
tanh,7,768,0.08170992881059647,5
tanh,7,769,0.08168569207191467,5
tanh,7,770,0.08165769279003143,5
tanh,7,771,0.08163294941186905,5
tanh,7,772,0.08160858601331711,5
tanh,7,773,0.08158459514379501,5
tanh,7,774,0.08156095445156097,5
tanh,7,775,0.08153359591960907,5
tanh,7,776,0.08150944113731384,5
tanh,7,777,0.08148561418056488,5
tanh,7,778,0.08146213740110397,5
tanh,7,779,0.08143900334835052,5
tanh,7,780,0.08141215890645981,5
tanh,7,781,0.0813884362578392,5
tanh,7,782,0.08136505633592606,5
tanh,7,783,0.08134198933839798,5
tanh,7,784,0.08131925016641617,5
tanh,7,785,0.0812927633523941,5
tanh,7,786,0.08126941323280334,5
tanh,7,787,0.08124636858701706,5
tanh,7,788,0.08122361451387405,5
tanh,7,789,0.08120116591453552,5
tanh,7,790,0.08117496222257614,5
tanh,7,791,0.08115187287330627,5
tanh,7,792,0.0811290293931961,5
tanh,7,793,0.0811065137386322,5
tanh,7,794,0.08108428865671158,5
tanh,7,795,0.08105823397636414,5
tanh,7,796,0.0810353085398674,5
tanh,7,797,0.08101264387369156,5
tanh,7,798,0.0809902474284172,5
tanh,7,799,0.08096814155578613,5
tanh,7,800,0.08094215393066406,5
tanh,7,801,0.0809193029999733,5
tanh,7,802,0.08089670538902283,5
tanh,7,803,0.08087436854839325,5
tanh,7,804,0.08085230737924576,5
tanh,7,805,0.0808262750506401,5
tanh,7,806,0.08080342411994934,5
tanh,7,807,0.08078081160783768,5
tanh,7,808,0.0807584673166275,5
tanh,7,809,0.08073636889457703,5
tanh,7,810,0.08071017265319824,5
tanh,7,811,0.08068724721670151,5
tanh,7,812,0.08066454529762268,5
tanh,7,813,0.08064208924770355,5
tanh,7,814,0.08061987906694412,5
tanh,7,815,0.08059344440698624,5
tanh,7,816,0.08057033270597458,5
tanh,7,817,0.08054745197296143,5
tanh,7,818,0.08052480965852737,5
tanh,7,819,0.08050241321325302,5
tanh,7,820,0.08047565072774887,5
tanh,7,821,0.08045228570699692,5
tanh,7,822,0.08042914420366287,5
tanh,7,823,0.08040622621774673,5
tanh,7,824,0.0803835541009903,5
tanh,7,825,0.08035635948181152,5
tanh,7,826,0.0803326666355133,5
tanh,7,827,0.0803091824054718,5
tanh,7,828,0.0802859291434288,5
tanh,7,829,0.08026289939880371,5
tanh,7,830,0.08023520559072495,5
tanh,7,831,0.0802111029624939,5
tanh,7,832,0.08018720895051956,5
tanh,7,833,0.08016353845596313,6
tanh,7,834,0.08014009147882462,6
tanh,7,835,0.07703907042741776,6
tanh,7,836,0.07697459310293198,6
tanh,7,837,0.0768885537981987,6
tanh,7,838,0.07678742706775665,6
tanh,7,839,0.07667674869298935,6
tanh,7,840,0.07653191685676575,6
tanh,7,841,0.07640018314123154,6
tanh,7,842,0.07626811414957047,6
tanh,7,843,0.07613786309957504,6
tanh,7,844,0.0760107934474945,6
tanh,7,845,0.07580431550741196,6
tanh,7,846,0.07565849274396896,6
tanh,7,847,0.07551774382591248,6
tanh,7,848,0.07538293302059174,6
tanh,7,849,0.07525436580181122,6
tanh,7,850,0.07503751665353775,6
tanh,7,851,0.07489310204982758,6
tanh,7,852,0.07475505769252777,6
tanh,7,853,0.07462366670370102,6
tanh,7,854,0.07449879497289658,6
tanh,7,855,0.07429394870996475,6
tanh,7,856,0.07415677607059479,6
tanh,7,857,0.07402625679969788,6
tanh,7,858,0.07390245050191879,6
tanh,7,859,0.07378502935171127,6
tanh,7,860,0.07360004633665085,6
tanh,7,861,0.07347400486469269,6
tanh,7,862,0.07335419207811356,6
tanh,7,863,0.07324051856994629,6
tanh,7,864,0.07313260436058044,6
tanh,7,865,0.07296939939260483,6
tanh,7,866,0.07285530865192413,6
tanh,7,867,0.07274674624204636,6
tanh,7,868,0.07264361530542374,6
tanh,7,869,0.0725455954670906,6
tanh,7,870,0.07240130752325058,6
tanh,7,871,0.07229842990636826,6
tanh,7,872,0.07220050692558289,6
tanh,7,873,0.07210748642683029,6
tanh,7,874,0.07201911509037018,6
tanh,7,875,0.07189008593559265,6
tanh,7,876,0.07179763913154602,6
tanh,7,877,0.07170968502759933,6
tanh,7,878,0.07162614166736603,6
tanh,7,879,0.0715467557311058,6
tanh,7,880,0.07143088430166245,6
tanh,7,881,0.07134778797626495,6
tanh,7,882,0.07126867771148682,6
tanh,7,883,0.07119351625442505,6
tanh,7,884,0.07112200558185577,6
tanh,7,885,0.07101776450872421,6
tanh,7,886,0.07094289362430573,6
tanh,7,887,0.07087155431509018,6
tanh,7,888,0.07080371677875519,6
tanh,7,889,0.07073912769556046,6
tanh,7,890,0.07064498960971832,6
tanh,7,891,0.0705772265791893,6
tanh,7,892,0.07051259279251099,6
tanh,7,893,0.0704510509967804,6
tanh,7,894,0.07039236277341843,6
tanh,7,895,0.07030706852674484,6
tanh,7,896,0.07024545222520828,6
tanh,7,897,0.07018660008907318,6
tanh,7,898,0.07013046741485596,6
tanh,7,899,0.0700768455862999,6
tanh,7,900,0.06999948620796204,6
tanh,7,901,0.06994322687387466,6
tanh,7,902,0.06988938897848129,6
tanh,7,903,0.06983798742294312,6
tanh,7,904,0.06978881359100342,6
tanh,7,905,0.06971843540668488,6
tanh,7,906,0.06966688483953476,6
tanh,7,907,0.06961750239133835,6
tanh,7,908,0.06957028806209564,6
tanh,7,909,0.06952507048845291,6
tanh,7,910,0.06946085393428802,6
tanh,7,911,0.06941349059343338,6
tanh,7,912,0.06936807185411453,6
tanh,7,913,0.06932459026575089,6
tanh,7,914,0.0692828893661499,6
tanh,7,915,0.06922415643930435,6
tanh,7,916,0.06918053328990936,6
tanh,7,917,0.06913863867521286,6
tanh,7,918,0.06909846514463425,6
tanh,7,919,0.06905990839004517,6
tanh,7,920,0.06900607794523239,6
tanh,7,921,0.06896577775478363,6
tanh,7,922,0.06892703473567963,6
tanh,7,923,0.06888984143733978,6
tanh,7,924,0.06885407119989395,6
tanh,7,925,0.06880459189414978,6
tanh,7,926,0.0687672570347786,6
tanh,7,927,0.06873132288455963,6
tanh,7,928,0.0686967596411705,6
tanh,7,929,0.06866350769996643,6
tanh,7,930,0.06861789524555206,6
tanh,7,931,0.06858322024345398,6
tanh,7,932,0.06854977458715439,6
tanh,7,933,0.06851758062839508,6
tanh,7,934,0.06848654896020889,6
tanh,7,935,0.06844446063041687,6
tanh,7,936,0.06841213256120682,6
tanh,7,937,0.0683809369802475,6
tanh,7,938,0.06835085153579712,6
tanh,7,939,0.06832180172204971,6
tanh,7,940,0.0682828426361084,6
tanh,7,941,0.06825264543294907,6
tanh,7,942,0.06822344660758972,6
tanh,7,943,0.06819524616003036,6
tanh,7,944,0.06816797703504562,6
tanh,7,945,0.06813184171915054,6
tanh,7,946,0.06810352951288223,6
tanh,7,947,0.06807613372802734,6
tanh,7,948,0.0680496022105217,6
tanh,7,949,0.0680239275097847,6
tanh,7,950,0.06799031794071198,6
tanh,7,951,0.06796371936798096,6
tanh,7,952,0.0679379254579544,6
tanh,7,953,0.06791292130947113,6
tanh,7,954,0.06788866966962814,6
tanh,7,955,0.06785731762647629,6
tanh,7,956,0.06783225387334824,6
tanh,7,957,0.06780789792537689,6
tanh,7,958,0.06778425723314285,6
tanh,7,959,0.06776128709316254,6
tanh,7,960,0.06773196905851364,6
tanh,7,961,0.06770826876163483,6
tanh,7,962,0.06768520921468735,6
tanh,7,963,0.0676627978682518,6
tanh,7,964,0.0676409900188446,6
tanh,7,965,0.06761350482702255,6
tanh,7,966,0.06759104132652283,6
tanh,7,967,0.06756915897130966,6
tanh,7,968,0.06754784286022186,6
tanh,7,969,0.06752707064151764,6
tanh,7,970,0.06750120222568512,6
tanh,7,971,0.06747985631227493,6
tanh,7,972,0.06745901703834534,6
tanh,7,973,0.06743869185447693,6
tanh,7,974,0.06741886585950851,6
tanh,7,975,0.06739447265863419,6
tanh,7,976,0.06737411767244339,6
tanh,7,977,0.0673542395234108,6
tanh,7,978,0.06733480840921402,6
tanh,7,979,0.06731582432985306,6
tanh,7,980,0.06729277968406677,6
tanh,7,981,0.06727331876754761,6
tanh,7,982,0.06725428998470306,6
tanh,7,983,0.06723567098379135,6
tanh,7,984,0.06721744686365128,6
tanh,7,985,0.06719560921192169,6
tanh,7,986,0.06717697530984879,6
tanh,7,987,0.06715871393680573,6
tanh,7,988,0.06714083254337311,6
tanh,7,989,0.06712328642606735,6
tanh,7,990,0.06710253655910492,6
tanh,7,991,0.0670846551656723,6
tanh,7,992,0.06706709414720535,6
tanh,7,993,0.06704986840486526,6
tanh,7,994,0.06703297048807144,6
tanh,7,995,0.06701318174600601,6
tanh,7,996,0.06699596345424652,6
tanh,7,997,0.06697903573513031,6
tanh,7,998,0.06696242094039917,6
tanh,7,999,0.06694608926773071,6
tanh,7,1000,0.06692718714475632,6
tanh,8,0,0.23050358891487122,1
tanh,8,1,0.23050858080387115,1
tanh,8,2,0.23050448298454285,1
tanh,8,3,0.2305050492286682,1
tanh,8,4,0.23050598800182343,1
tanh,8,5,0.2304602414369583,1
tanh,8,6,0.23045934736728668,1
tanh,8,7,0.2304590791463852,1
tanh,8,8,0.2304593175649643,1
tanh,8,9,0.23045949637889862,1
tanh,8,10,0.23045919835567474,1
tanh,8,11,0.23045895993709564,1
tanh,8,12,0.23045878112316132,1
tanh,8,13,0.23045878112316132,1
tanh,8,14,0.2304587960243225,1
tanh,8,15,0.23045873641967773,1
tanh,8,16,0.23045866191387177,1
tanh,8,17,0.2304585725069046,1
tanh,8,18,0.23045851290225983,1
tanh,8,19,0.23045849800109863,1
tanh,8,20,0.23045848309993744,1
tanh,8,21,0.23045848309993744,1
tanh,8,22,0.23045843839645386,1
tanh,8,23,0.23045839369297028,1
tanh,8,24,0.2304583638906479,1
tanh,8,25,0.2304583489894867,1
tanh,8,26,0.2304583489894867,1
tanh,8,27,0.2304583489894867,1
tanh,8,28,0.2304583340883255,1
tanh,8,29,0.2304583191871643,1
tanh,8,30,0.23045828938484192,1
tanh,8,31,0.23045827448368073,1
tanh,8,32,0.23045828938484192,1
tanh,8,33,0.23045827448368073,1
tanh,8,34,0.23045827448368073,1
tanh,8,35,0.23045827448368073,1
tanh,8,36,0.23045824468135834,1
tanh,8,37,0.23045821487903595,1
tanh,8,38,0.23045824468135834,1
tanh,8,39,0.23045822978019714,1
tanh,8,40,0.23045824468135834,1
tanh,8,41,0.23045821487903595,1
